OpCode	TapeReader	Depth	Comment	Info5Name	Info5Value	Info6Name	Info6Value	Info7Name	Info7Value	Info8Name	Info8Value	Info9Name	Info9Value	Info10Name	Info10Value	Info11Name	Info11Value	Info12Name	Info12Value
180	Shenae		facing up	Lights	White	Substrate CATAMI		Biota CATAMI											
181	Shenae			Lights	White	Substrate CATAMI		Biota CATAMI											
182	ashlee b			Lights		Substrate CATAMI		Biota CATAMI											
183	Shenae		left cam obscured, scored right cam	Lights	White	Substrate CATAMI		Biota CATAMI											
184	Shenae	76.32		Lights	White	Substrate CATAMI		Biota CATAMI											
185	Shenae			Lights	White	Substrate CATAMI		Biota CATAMI											
186	ashlee b			Lights		Substrate CATAMI		Biota CATAMI											
187	Shenae	59.6		Lights	White	Substrate CATAMI		Biota CATAMI											
201	ashlee b			Lights		Substrate CATAMI		Biota CATAMI											
202	ashlee b			Lights		Substrate CATAMI		Biota CATAMI											
203	ashlee b			Lights		Substrate CATAMI		Biota CATAMI											
204	Shenae	140.06		Lights	White	Substrate CATAMI		Biota CATAMI											
205	Shenae	100.23		Lights	White	Substrate CATAMI		Biota CATAMI											
206	ashlee b			Lights		Substrate CATAMI		Biota CATAMI											
207	Shenae	130.65		Lights	White	Substrate CATAMI		Biota CATAMI											
208	Shenae	106.69		Lights	White	Substrate CATAMI		Biota CATAMI											
209	ashlee b 			Lights		Substrate CATAMI		Biota CATAMI											
210	ashlee b			Lights		Substrate CATAMI		Biota CATAMI											
211	ashlee b			Lights		Substrate CATAMI		Biota CATAMI											
212	ashlee b			Lights		Substrate CATAMI		Biota CATAMI											
213	ashlee b			Lights		Substrate CATAMI		Biota CATAMI											
214	Ashlee B			Lights	white	Substrate CATAMI		Biota CATAMI											
215	ashlee b			Lights		Substrate CATAMI		Biota CATAMI											
216	Shenae			Lights	White	Substrate CATAMI		Biota CATAMI											
217	Shenae	141.63		Lights	White	Substrate CATAMI		Biota CATAMI											
218	ashlee b			Lights		Substrate CATAMI		Biota CATAMI											
219	Shenae			Lights	White	Substrate CATAMI		Biota CATAMI											
220	ashlee b		CAMS FACING UP	Lights		Substrate CATAMI		Biota CATAMI											
40	ashlee b			Lights		Substrate CATAMI		Biota CATAMI											
41	Ashlee B			Lights		Substrate CATAMI		Biota CATAMI											
42	ashlee b			Lights		Substrate CATAMI		Biota CATAMI											
43	Ashlee B			Lights	white	Substrate CATAMI		Biota CATAMI											
44	ashlee b			Lights		Substrate CATAMI		Biota CATAMI											
47	Shenae			Lights	White	Substrate CATAMI		Biota CATAMI											
49	ashlee b			Lights		Substrate CATAMI		Biota CATAMI											
50	Shenae			Lights	White	Substrate CATAMI		Biota CATAMI											
51	Shenae			Lights	White	Substrate CATAMI		Biota CATAMI											
52	ashlee b			Lights		Substrate CATAMI		Biota CATAMI											
53	Shenae			Lights	White	Substrate CATAMI		Biota CATAMI											
54	Shenae			Lights	White	Substrate CATAMI		Biota CATAMI											
55	Shenae			Lights	White	Substrate CATAMI		Biota CATAMI											
56	Shenae			Lights	White	Substrate CATAMI		Biota CATAMI											
57	Shenae			Lights	White	Substrate CATAMI		Biota CATAMI											
61	Shenae			Lights	White	Substrate CATAMI		Biota CATAMI											
62	Shenae			Lights	White	Substrate CATAMI		Biota CATAMI											
63	ashlee b			Lights		Substrate CATAMI		Biota CATAMI											
67	Shenae	93.68		Lights	White	Substrate CATAMI		Biota CATAMI											
68	Shenae	81.77	FACING UP, LEFT CAM CUTS OUT AFTER ~21MIN BT	Lights	White	Substrate CATAMI		Biota CATAMI											
69	Shenae			Lights	White	Substrate CATAMI		Biota CATAMI			sync is strange								
70	Shenae	120.79		Lights	White	Substrate CATAMI		Biota CATAMI											
74	Shenae	125.69		Lights	White	Substrate CATAMI		Biota CATAMI			No clapper at start		lots of brittle stars						
75	Shenae	123.89		Lights	White	Substrate CATAMI		Biota CATAMI											
76	ashlee		left video ends at ~53min	Lights		Substrate CATAMI		Biota CATAMI											
77	ashlee b		LEFT CAM OUT OF FOCUS, SCORED RIGHT/COULDN'T MEASURE	Lights		Substrate CATAMI		Biota CATAMI											
78	ashlee b		FACING UP	Lights		Substrate CATAMI		Biota CATAMI											
79	Shenae	142.03	SAND	Lights	White	Substrate CATAMI		Biota CATAMI											
80	Shenae	124.77	Pulled early (~48min BT)	Lights	White	Substrate CATAMI		Biota CATAMI											
81	Shenae			Lights	White	Substrate CATAMI		Biota CATAMI											
82	Shenae	140.22		Lights	White	Substrate CATAMI		Biota CATAMI											
83	Shenae	126.39		Lights	White	Substrate CATAMI		Biota CATAMI											
84	Shenae	140.10	SAND	Lights	White	Substrate CATAMI		Biota CATAMI											
85	ashlee b			Lights		Substrate CATAMI		Biota CATAMI											
86	ashlee b		FACING UP	Lights		Substrate CATAMI		Biota CATAMI											
87	Shenae	137.15		Lights	White	Substrate CATAMI		Biota CATAMI											
88	Shenae	127.32	SAND	Lights	White	Substrate CATAMI		Biota CATAMI											
89	Shenae	133.87		Lights	White	Substrate CATAMI		Biota CATAMI											
90	Shenae	101.01		Lights	White	Substrate CATAMI		Biota CATAMI											
91	Shenae	131.50		Lights	White	Substrate CATAMI		Biota CATAMI											
92	Shenae	123.99		Lights	White	Substrate CATAMI		Biota CATAMI											
93	Shenae	119.53		Lights	White	Substrate CATAMI		Biota CATAMI											
94	Shenae	126.25		Lights	White	Substrate CATAMI		Biota CATAMI											
95	Shenae	140.88		Lights	White	Substrate CATAMI		Biota CATAMI											
96	ashlee b		FACING UP	Lights		Substrate CATAMI		Biota CATAMI											
97	Shenae	141.68		Lights	White	Substrate CATAMI		Biota CATAMI											
98	Shenae	120.27		Lights	White	Substrate CATAMI		Biota CATAMI											
99	Shenae	133.24	FACING UP	Lights	White	Substrate CATAMI		Biota CATAMI											
